Name,Type-MAN
J121516.42+110930.2,2
J121518.03+545913.3,1
J121523.39+303018.2,1
J121524.07+363014.4,1
J121524.85+015939.5,2
J121531.12+510556.7,2
J121532.07+354258.4,2
J121532.36+184249.4,3
J121536.85+270554.1,2
J121541.79+151909.9,2
J121545.32+283523.9,1
J121546.21+124844.3,2
J121548.32+203409.9,2
J121550.53+624937.3,1
J121555.99+342322.6,4
J121556.11+183336.6,4
J121559.17+162259.1,3
J121559.36+354302.5,2
J121603.64+452040.0,1
J121605.20+370824.5,2
J121606.58+382511.9,1
J121606.71-020234.3,3
J121609.89+100305.3,3
J121613.00+274142.0,3
J121613.10+492250.6,2
J121613.80+413920.0,1
J121620.37+265150.0,2
J121622.19-000328.2,2
J121623.69+524359.9,4
J121624.12+430707.5,3
J121625.21+062942.9,3
J121628.00+353822.1,1
J121628.37+561209.4,1
J121629.53+052343.5,2
J121630.30+004125.5,3
J121630.87+295933.6,1
J121630.94+281836.6,2
J121640.13+034231.4,4
J121640.36+014205.9,2
J121641.82+175504.8,2
J121642.02+351913.3,2
J121644.81+264007.6,2
J121645.47+493858.5,1
J121649.10-004430.3,1
J121654.67+125907.1,4
J121700.25+135219.7,3
J121700.95-004333.6,2
J121703.33+282723.7,1
J121705.13+610758.5,2
J121708.77-031122.2,2
J121711.18+434214.4,1
J121711.23+344952.4,2
J121712.08+105827.3,1
J121714.65+231617.8,1
J121721.35+410821.3,3
J121727.82+524140.9,2
J121732.40+332254.2,2
J121733.47-033334.4,2
J121736.42+075054.1,4
J121737.78+533428.3,3
J121738.78+033948.0,4
J121744.85+545752.6,2
J121746.03+331328.5,2
J121748.46+184232.3,2
J121748.56+463454.9,2
J121752.35+082425.2,1
J121755.28-033723.3,1
J121757.11+164709.1,1
J121758.72-002946.2,2
J121759.47+180042.6,1
J121800.44+583018.2,1
J121802.37+181540.7,1
J121809.57+121656.6,3
J121810.97+244059.1,4
J121822.17+512702.7,2
J121824.39-034208.6,1
J121824.64+141636.0,1
J121827.78+010237.2,1
J121840.28+190123.8,2
J121843.95+080437.1,3
J121847.53+120456.7,2
J121848.82+171501.3,1
J121849.88+502617.7,3
J121851.07+571204.2,1
J121851.68+082955.3,1
J121855.67+184400.7,1
J121856.15+122643.0,1
J121857.47+524255.0,2
J121859.02+161059.7,2
J121859.15+275346.1,1
J121904.42+512558.6,2
J121904.65+161512.2,2
J121905.57+001416.5,2
J121906.73+545422.7,2
J121907.88+284246.3,1
J121912.00+505606.6,2
J121915.81+295608.1,1
J121918.89+204359.4,1
J121919.35+303937.2,2
J121920.05+574544.7,2
J121920.78+600714.8,2
J121924.91+251209.7,2
J121925.48+004052.0,3
J121927.80+265258.3,1
J121928.16+350203.9,1
J121929.21+584357.3,1
J121930.16+593348.3,3
J121936.38+223021.1,1
J121940.02+453606.5,2
J121940.07-022808.5,2
J121940.25+095103.7,1
J121942.96+043334.1,4
J121945.71-031424.0,2
J121945.99+225510.4,2
J121946.97+365321.4,2
J121947.64+302020.7,2
J121952.63+275951.6,1
J121954.24+162856.9,2
J121956.74+564218.3,3
J121958.38+254618.1,2
J121959.07-022611.7,2
J122002.45+241052.2,1
J122008.28+343121.8,1
J122015.97+295444.8,2
J122017.07+460320.8,2
J122019.64+160051.9,1
J122020.10+581311.6,2
J122022.83+024719.5,2
J122023.64+415828.6,3
J122024.05+253338.1,2
J122024.67+444523.1,4
J122027.33+215559.8,2
J122028.12+525144.9,2
J122029.85+222227.5,2
J122032.81+000417.4,2
J122035.07-033546.2,1
J122036.42+634144.4,3
J122037.22+270752.5,1
J122038.95+101212.1,2
J122040.46+484701.8,1
J122047.07+103042.3,1
J122048.92+351800.4,1
J122050.60+095904.4,3
J122050.85+561633.5,2
J122051.17+533436.3,2
J122051.57+021613.0,3
J122052.07-020922.6,2
J122052.53+075057.6,4
J122055.72+140132.9,3
J122101.95+261404.7,1
J122107.48+001442.9,1
J122107.78+474228.5,1
J122107.87+075330.5,1
J122107.96+350010.5,2
J122113.25-024859.5,1
J122120.89+351828.3,3
J122121.42+501855.5,1
J122121.94+301037.2,1
J122122.16+091359.8,2
J122122.51+315518.0,2
J122126.30+604050.4,1
J122127.89+113348.8,1
J122130.39+444736.5,2
J122131.21+071453.5,1
J122132.00+244233.9,2
J122132.07+082144.2,1
J122135.53+473250.0,3
J122137.67+152537.3,1
J122138.90+181540.4,2
J122139.72+452547.3,1
J122145.40+061016.7,1
J122149.64+321749.4,4
J122152.00+191241.5,2
J122154.06+041720.7,3
J122158.92+024542.6,1
J122201.51+252157.7,1
J122202.50+184234.2,2
J122206.54+134455.9,1
J122206.94+205936.5,3
J122207.00+231137.0,2
J122208.08+341057.1,2
J122208.81+073329.7,3
J122209.28+581421.6,1
J122210.77+112257.6,1
J122214.84+402759.3,3
J122224.05+442300.6,1
J122228.48+171437.4,1
J122228.73+023009.5,3
J122234.77+115439.1,3
J122239.93+312043.9,1
J122240.32+150426.3,1
J122245.17+121737.6,2
J122253.53-013926.8,2
J122255.25+492642.4,2
J122256.31+341931.0,2
J122259.29+275542.1,2
J122300.24+254203.0,1
J122301.71+135047.9,2
J122302.29+264634.5,2
J122304.71-012345.1,2
J122306.54+062533.6,3
J122306.63+210453.8,1
J122309.50+530606.1,1
J122310.67+003603.6,1
J122311.82+114551.7,3
J122312.36+551814.0,2
J122314.50-001522.0,3
J122320.44+000950.0,2
J122322.14+473626.7,1
J122323.23+165457.6,1
J122325.94+401134.1,3
J122330.14+223404.2,3
J122331.17+094110.6,2
J122334.07+200439.6,1
J122335.45+231832.5,3
J122338.72+164438.4,2
J122339.53+220814.2,2
J122350.72+364256.4,2
J122352.71+500040.6,2
J122353.04+465048.9,1
J122356.15+360734.4,1
J122406.94+375608.6,1
J122413.39+160600.7,3
J122417.39+201854.9,2
J122423.48+161734.1,1
J122424.19+243623.5,1
J122425.62+020309.7,3
J122428.23+205112.1,2
J122428.48+140055.3,1
J122429.16+014401.8,2
J122430.58+160544.7,2
J122436.59+351825.3,4
J122439.89+215456.2,1
J122441.78+632332.2,2
J122446.75+182532.1,2
J122448.43+035845.7,3
J122450.72+022754.6,1
J122451.88+542002.3,3
J122452.60+350041.2,1
J122501.69+183317.5,1
J122505.38+431212.9,4
J122511.61+361822.4,3
J122512.00+584544.0,1
J122513.09+321401.6,1
J122514.53+612159.0,1
J122514.98+311837.9,1
J122519.14+162104.7,1
J122519.25+260911.3,1
J122524.50+373718.8,4
J122525.03+562122.6,2
J122526.73+114015.2,1
J122526.75+624336.5,1
J122529.21-005629.3,2
J122539.92+132439.6,1
J122540.21+490437.3,3
J122543.28+624537.8,1
J122543.77+235821.7,2
J122544.60+594130.9,3
J122544.68+314233.1,3
J122545.13+392624.3,1
J122545.57+350416.1,1
J122548.70+225432.7,2
J122556.50+273636.6,1
J122557.78+433310.2,1
J122559.96+333341.3,2
J122600.81+215102.1,1
J122600.84+100428.5,1
J122602.68+194203.2,1
J122604.12+260427.9,1
J122605.58+351640.9,1
J122608.11+425532.1,1
J122611.28+140036.8,2
J122613.14+023308.3,3
J122614.76+393151.5,1
J122619.46+634621.3,1
J122622.26+363849.6,1
J122629.39+462614.7,2
J122632.85+312552.7,1
J122635.46+080410.7,1
J122636.52+171310.3,3
J122638.20+192318.5,1
J122640.84+430509.3,2
J122641.78+160430.9,2
J122643.40+461638.9,1
J122643.42+104622.4,1
J122643.71+195052.5,2
J122643.71+222756.3,2
J122644.17+041958.4,1
J122644.89-003717.8,2
J122649.17+215002.4,2
J122651.11+315030.1,1
J122651.34+265316.7,1
J122653.77+222142.8,3
J122655.96+262842.2,1
J122658.65+324309.1,3
J122700.41+185106.6,3
J122705.61+041652.9,3
J122706.55+065420.1,1
J122707.05+190302.7,3
J122708.10-001939.3,2
J122711.30-014253.0,2
J122712.83+041148.7,4
J122717.03+243933.3,1
J122717.67+023606.0,2
J122718.32+085036.8,3
J122721.23+334300.7,1
J122721.46+514510.9,2
J122730.12+212049.2,2
J122731.17+442103.0,4
J122731.64+632148.2,2
J122739.39+343539.7,1
J122741.45+225602.4,2
J122751.24+632305.3,4
J122752.82+494035.6,2
J122756.42+523124.5,1
J122757.18+530513.1,2
J122757.42+062652.9,1
J122759.99-004914.4,1
J122802.52+393438.4,1
J122805.55+180224.0,2
J122809.13+344715.3,2
J122810.21+552307.2,2
J122810.64+444604.4,2
J122813.56+163653.3,3
J122816.64+211830.6,1
J122822.30+264344.1,4
J122822.39+181238.3,2
J122823.10+162612.8,1
J122827.00+095330.4,2
J122828.46+500241.1,1
J122828.98+044458.0,4
J122832.03+031039.3,3
J122836.28+271644.6,1
J122836.29+284212.4,1
J122838.39+543139.6,4
J122842.89+191905.2,2
J122844.53+264234.6,1
J122846.89+181937.5,1
J122847.35+511554.9,2
J122849.64+215648.1,3
J122849.81+192219.1,1
J122853.28+490654.3,1
J122853.57+325749.1,4
J122855.29+024911.9,1
J122900.83+473653.4,2
J122906.12+314207.4,2
J122907.66+190655.3,1
J122909.22+333920.1,2
J122909.49+433434.8,1
J122912.15+181159.1,1
J122915.55+194757.0,2
J122919.64+385437.9,2
J122920.76+442851.1,3
J122921.39+622405.1,1
J122922.58+575637.4,2
J122922.82+374341.1,2
J122922.89+091552.6,2
J122924.21+570553.8,2
J122927.58+194013.8,1
J122937.11-030708.1,2
J122942.00+375814.0,2
J122943.56+285040.0,1
J122945.03+261045.0,4
J122945.49+595440.5,1
J122946.03+414910.5,1
J122946.06+224807.4,3
J122948.10+252250.7,1
J122950.00+402924.6,2
J122950.15+635829.5,1
J122952.32+114038.8,4
J122956.74-033740.4,2
J122956.89+050251.9,2
J122957.39+330052.3,1
J123014.27+193633.3,2
J123015.00+053054.0,2
J123016.14+180143.8,2
J123020.07+442814.4,1
J123021.46+263013.1,4
J123022.89+044752.8,2
J123023.35+385755.4,1
J123023.39+005122.0,1
J123025.44+182654.3,1
J123033.07+354054.0,1
J123033.88+132656.9,3
J123039.93+553622.7,2
J123040.35-030802.6,1
J123042.17+340045.4,2
J123042.90+633738.4,1
J123043.28+103442.9,4
J123045.47+141545.5,2
J123050.68+344253.4,1
J123052.78-013940.6,2
J123055.11+024713.5,1
J123055.50+414706.1,1
J123056.47+382201.6,3
J123056.92+151024.4,2
J123101.59+235459.5,2
J123101.93+402035.4,1
J123104.54+285114.8,1
J123105.04+155611.8,2
J123105.29+294857.3,3
J123105.88+515922.1,1
J123108.14+315929.5,1
J123110.55+293940.1,2
J123111.60+074542.3,1
J123113.80+442558.5,2
J123120.89+210526.6,1
J123123.91+142124.5,1
J123124.10+371102.1,1
J123125.19+193136.7,1
J123125.96+600343.5,2
J123127.25+420204.6,1
J123130.35+334411.0,2
J123133.84+080723.8,1
J123134.31+315624.1,1
J123137.45+442234.5,1
J123138.03+393708.8,1
J123140.07+134026.5,2
J123141.60+623809.9,3
J123142.99+134448.5,1
J123143.22+231750.4,1
J123143.90+413733.9,4
J123149.92+253337.2,2
J123150.60+391900.2,1
J123151.82+340308.6,3
J123152.31+552612.8,1
J123205.69+390912.0,2
J123209.44+233148.5,1
J123211.43+313058.1,4
J123214.98+220034.7,2
J123226.51+365546.3,1
J123228.66+250131.5,2
J123234.68+221938.0,1
J123237.14+632732.4,1
J123242.43+461636.4,1
J123244.75+332714.5,3
J123246.00-005524.8,3
J123251.34+574008.5,1
J123259.88+400723.5,1
J123259.96+171927.3,3
J123305.36+191604.6,3
J123305.67+142302.9,2
J123315.93+222641.9,2
J123316.73+192850.4,4
J123319.60+500823.3,3
J123320.14+320945.7,1
J123325.28+392407.2,1
J123325.89-000548.9,1
J123326.21+383905.3,2
J123327.46+191319.6,2
J123337.93+174823.2,1
J123338.14+320108.9,2
J123342.84+565308.4,2
J123347.65+344536.7,1
J123349.25+502622.8,2
J123350.18+061004.0,1
J123351.78+123703.7,2
J123354.92+055145.6,1
J123355.52+340814.1,1
J123356.56+422845.1,3
J123406.59+055226.7,2
J123410.64+305120.9,4
J123411.00+395046.7,2
J123412.21+083136.0,1
J123414.82+385602.8,1
J123415.36+110140.8,4
J123415.73+392159.9,1
J123416.12+505424.7,1
J123418.53+071440.6,2
J123421.21+242714.1,2
J123423.07+204919.5,1
J123423.44+571913.1,2
J123424.07+094715.6,2
J123424.35+575327.2,3
J123425.26+142914.7,2
J123430.25+410934.7,3
J123430.48+275122.4,2
J123433.28+181154.9,1
J123438.95+391046.8,1
J123442.81+132717.7,2
J123442.88+283508.1,2
J123444.18+205021.9,2
J123444.31+363722.4,1
J123449.25+031134.9,2
J123449.89+405353.7,2
J123450.21+181212.4,1
J123451.68+005158.8,2
J123452.96+230050.3,4
J123453.42+422309.0,1
J123458.36+240223.9,1
J123507.21+031730.2,1
J123507.78-031601.9,1
J123508.46+265104.4,3
J123512.73-011551.5,2
J123517.69+522304.5,2
J123518.01+324927.1,1
J123518.33+350238.2,1
J123524.57+063727.8,2
J123525.26+411832.5,3
J123526.10-031611.6,1
J123528.85+170036.6,1
J123529.37+352117.5,2
J123532.17+165814.9,2
J123533.21-012712.2,2
J123535.43+282034.6,1
J123535.60+244427.1,4
J123547.10+291841.4,2
J123547.85+030753.5,1
J123550.54+205626.3,2
J123550.65+622758.0,1
J123551.81+414848.0,1
J123552.61+291139.0,1
J123554.09+214710.4,1
J123603.66+362123.1,2
J123604.07+204130.5,2
J123606.98+410644.6,1
J123609.57+574958.7,1
J123610.56+464708.2,1
J123610.67+163829.5,2
J123610.84+194219.7,3
J123613.88+501938.6,2
J123617.50+502904.3,1
J123619.26+194820.6,2
J123620.46+431945.3,2
J123621.48+334602.7,1
J123622.94-005203.5,1
J123623.01+390001.0,1
J123627.01+505344.5,1
J123627.85+534458.5,1
J123630.82+470102.3,3
J123631.26+125943.3,1
J123635.96+325909.1,1
J123637.74+044434.7,3
J123641.10+403225.8,1
J123647.32+552510.5,4
J123649.60+164635.7,2
J123650.25+331518.6,2
J123650.67+304715.9,3
J123650.82+452536.9,1
J123650.89+505523.0,4
J123652.39+060107.6,2
J123653.99+122053.2,3
J123656.52+612606.3,1
J123657.45+631115.5,1
J123658.22+191627.6,3
J123658.49+144142.8,2
J123700.14+512706.0,1
J123706.65-020610.0,1
J123706.71+634548.4,1
J123707.20+172111.5,1
J123710.78+102827.4,2
J123710.83+155946.9,1
J123712.00+020309.6,1
J123712.03+593111.1,1
J123714.91+481753.2,1
J123717.82+054159.3,3
J123721.44+185835.8,4
J123728.39+631027.1,1
J123733.67+261839.0,2
J123739.09+625842.9,1
J123745.86-011417.3,2
J123747.78+470946.8,3
J123749.53+251432.8,3
J123750.67+160617.5,2
J123751.49-011812.5,2
J123752.17+445248.1,2
J123754.06+512201.4,1
J123814.73+160146.1,2
J123816.98+392719.5,2
J123820.73+605421.1,2
J123821.94+582203.8,3
J123826.01+443137.1,2
J123827.85-032725.9,2
J123828.80+512116.9,1
J123829.67+372859.5,1
J123830.03+245032.1,1
J123830.42+154027.5,2
J123831.23+540651.9,1
J123833.35+275759.0,1
J123834.92+365516.5,1
J123835.27+503326.9,1
J123836.34+175452.0,2
J123837.90+172858.1,1
J123842.43-033718.8,2
J123843.67+412427.2,1
J123847.46+520302.1,3
J123848.11+532104.6,2
J123849.20+074941.6,2
J123849.45+251747.4,3
J123851.13+054657.5,2
J123851.95+343706.9,2
J123903.83+442655.9,3
J123904.23+005816.1,1
J123905.12+174457.6,2
J123908.10+082221.0,2
J123914.08+553626.4,2
J123915.34+184423.2,1
J123917.23+564929.7,2
J123921.85+171157.5,4
J123923.75+024345.1,1
J123926.33+435217.2,2
J123928.07+124200.8,1
J123929.28+325511.5,2
J123930.21+531145.7,2
J123930.92+285820.0,1
J123935.03+304523.9,2
J123938.50+062644.2,1
J123941.13-011334.4,1
J123942.39+251105.6,2
J123942.81+520328.5,2
J123945.82+160557.5,2
J123950.78+214747.4,1
J123953.06+422657.9,2
J123954.46+374355.4,3
J123954.85+421219.5,1
J124004.45+054043.8,1
J124004.49+273904.1,1
J124004.83+374415.0,1
J124006.99+342837.0,1
J124009.76+563539.3,1
J124018.03+501613.8,1
J124018.12+480124.1,2
J124018.62+182434.0,1
J124027.67+601941.2,2
J124036.64+011228.5,1
J124037.57+265454.1,4
J124042.47+030144.1,1
J124044.54+395332.7,1
J124051.97+243540.3,2
J124059.10+082812.5,1
J124101.36+622858.7,2
J124103.62+120525.5,1
J124106.34+382346.8,4
J124108.42+004222.4,3
J124108.66+273447.0,4
J124111.82+200249.6,1
J124112.07+235210.8,1
J124114.58+272034.9,2
J124125.08+131346.6,1
J124127.00-020740.2,1
J124132.13+535257.3,1
J124132.14+324636.0,3
J124133.25+294323.2,2
J124135.09+285036.5,1
J124144.25+254927.1,1
J124148.03+605639.4,4
J124150.17+160019.6,3
J124152.45+163322.4,1
J124153.32+381234.5,2
J124154.63+543235.6,1
J124158.79+472259.2,2
J124159.17+173414.5,2
J124200.19+102030.2,3
J124206.54+493113.1,2
J124207.38+502146.6,4
J124209.26+092845.8,1
J124209.49+331317.9,2
J124212.58+092926.8,4
J124213.01+051343.9,3
J124213.13+034736.3,1
J124221.37+211929.6,1
J124222.32+340853.8,3
J124223.23+072253.1,3
J124223.94+365002.7,3
J124227.01+254621.3,2
J124227.21+443134.9,1
J124228.28+122625.2,2
J124239.06+045206.8,2
J124240.64+024020.8,1
J124240.75+193511.3,1
J124245.71+284313.1,2
J124247.57+060321.6,1
J124247.75+404144.3,4
J124247.77+614539.9,3
J124249.43+442158.8,1
J124251.03+110103.9,3
J124251.88+190850.8,2
J124252.32+071445.6,1
J124253.74+494848.1,3
J124254.90+340357.5,2
J124257.07+001012.7,2
J124258.84+333401.2,1
J124259.75+483122.3,1
J124307.78+024104.8,1
J124307.87-010817.5,1
J124308.48+320851.8,2
J124308.98+521245.1,1
J124311.09+074041.1,2
J124312.99+373517.2,1
J124316.26+203328.5,4
J124316.39+053310.0,3
J124317.96+460217.1,3
J124319.71+301430.8,3
J124320.39+310605.1,1
J124322.55+373858.0,1
J124325.05+395422.8,2
J124325.92-011035.7,1
J124327.53+333649.1,1
J124328.23+082751.0,1
J124330.94+622057.8,1
J124336.39+241614.4,2
J124340.14+530634.2,1
J124343.68+325935.7,1
J124345.17+371151.4,1
J124347.00+514951.9,2
J124350.50+185021.4,4
J124350.77+530710.7,1
J124351.57+265444.4,1
J124353.43+444559.9,1
J124358.35-005845.4,1
J124401.37-020926.4,1
J124403.02+431345.1,2
J124403.25+245102.4,3
J124405.32+231649.9,2
J124411.11+142857.0,3
J124413.09+364106.6,2
J124413.13+224615.4,1
J124413.18+571953.7,1
J124413.50+380658.5,2
J124415.14+354211.2,2
J124415.16+384048.1,1
J124415.23+165351.0,1
J124419.96+405136.8,1
J124423.21+143009.0,1
J124424.58+302149.0,1
J124425.28+044459.7,1
J124428.55+331546.2,2
J124429.71+475956.1,1
J124430.69-014309.0,1
J124432.00+483521.4,1
J124433.18+361338.3,2
J124433.86+181601.2,1
J124435.68+193900.1,3
J124439.78+375908.6,3
J124442.36+154339.8,3
J124443.35+050523.4,1
J124444.35+161621.8,1
J124444.59+223305.6,2
J124445.21+331427.2,1
J124446.21-010109.4,2
J124450.39+051433.5,2
J124453.00+290908.0,2
J124454.45+532624.6,4
J124454.50+313821.6,2
J124458.28+611836.7,2
J124459.22+490452.5,2
J124502.20+423652.2,2
J124507.87+484257.3,2
J124512.56+245953.2,3
J124512.59+142041.9,1
J124512.61+545131.1,2
J124514.89+172517.3,1
J124517.78+072927.3,1
J124517.87+612152.8,1
J124518.35+575449.8,2
J124519.64+633555.1,1
J124522.03+204654.4,1
J124525.55+233022.5,3
J124529.23+234322.9,1
J124531.71+375537.8,1
J124532.50+580735.6,2
J124536.74+495922.9,2
J124539.22+113636.1,2
J124540.02+080018.9,2
J124541.96+332428.6,3
J124543.00+085815.3,1
J124544.11+284729.3,2
J124545.15+172739.2,1
J124545.92+473555.0,2
J124548.25+401454.6,3
J124552.39+144030.2,1
J124559.04+173203.4,3
J124559.29+324434.2,2
J124601.53+514821.3,1
J124602.52+011318.8,1
J124607.37+343958.4,2
J124608.60+343500.7,1
J124616.87-012920.0,3
J124618.23+405628.6,2
J124627.96+520222.0,1
J124628.83+481522.5,2
J124629.64+043502.9,1
J124633.07+065439.6,3
J124634.49+000743.9,2
J124636.60-011625.2,1
J124647.10+165552.1,1
J124650.70+590701.1,2
J124650.79+264737.8,3
J124650.92+192424.2,3
J124651.21+001749.2,2
J124651.56+230341.9,3
J124659.00+233059.2,1
J124659.85+503526.6,3
J124706.92+330611.8,1
J124707.33+490017.9,1
J124709.56+210724.0,1
J124709.68+324705.1,1
J124712.39+033953.7,2
J124716.80+563543.7,1
J124718.42+313617.6,1
J124723.28+210633.9,2
J124729.19+520553.8,3
J124732.46+411207.4,1
J124732.89+163539.2,2
J124736.90+063321.2,2
J124738.42-024755.7,1
J124739.63+405131.4,1
J124739.84+105434.6,2
J124742.13-012928.0,2
J124742.45+230841.4,2
J124748.53+071525.0,1
J124749.78+015212.6,3
J124753.43+240204.3,2
J124801.29+011157.3,2
J124801.64+315019.3,2
J124801.87+021430.8,1
J124807.44+322749.4,1
J124809.73+510804.4,1
J124818.92+500702.8,1
J124821.42+300635.9,3
J124824.42+052602.7,1
J124830.50+610128.9,1
J124832.00+183349.6,1
J124834.31+512807.8,1
J124834.38+393650.7,1
J124837.64+115255.1,3
J124839.42+411522.1,2
J124842.03+183615.3,1
J124843.18-034123.7,3
J124845.09+531104.9,2
J124850.35+002948.6,2
J124856.60+305643.9,2
J124857.71+291038.0,1
J124858.03+071514.8,2
J124903.22+560945.3,1
J124903.29+251721.5,1
J124904.00+064615.1,2
J124905.04+235511.7,3
J124907.08+402419.9,2
J124908.96+192256.5,4
J124910.56+131146.4,3
J124913.21+500043.7,3
J124915.89+394206.9,2
J124918.69+500449.5,4
J124920.91+315838.7,1
J124925.73+093209.0,4
J124925.78+483408.4,2
J124935.24+094237.2,3
J124935.36+380926.3,2
J124935.67+312225.4,1
J124936.95+381250.4,1
J124937.57+512714.2,1
J124940.64+014054.4,2
J124941.00+284532.2,1
J124943.65+014447.3,2
J124946.75+370747.8,1
J124947.47+495050.6,2
J124947.52+014330.4,4
J124947.67+355444.0,2
J124947.96+234130.9,1
J124951.04+332320.5,3
J124953.71+560611.1,1
J124956.49+503301.7,1
J124958.86+245233.5,2
J125001.67+052325.4,3
J125004.20+363948.9,1
J125010.94+155821.1,2
J125013.48+282040.3,2
J125020.26+152638.0,1
J125021.89+453131.9,1
J125025.25+323518.7,1
J125029.46-024551.0,2
J125034.24+283618.6,4
J125038.39+473641.1,1
J125039.14+160120.9,2
J125040.71+385956.5,2
J125040.71+424543.7,2
J125046.96+090546.1,1
J125052.89+545458.6,2
J125056.89+593542.5,1
J125057.52+354650.5,2
J125059.72+000210.1,2
J125100.31-010541.0,2
J125101.55+292019.4,2
J125105.86+092617.4,1
J125108.58-015840.1,1
J125108.64+145700.6,2
J125110.35+245519.4,2
J125115.80+224840.9,3
J125121.55+463508.1,1
J125123.35+435005.2,2
J125123.53+310319.9,1
J125125.32+102135.4,2
J125128.62+095521.8,1F
J125128.76+551009.4,3
J125129.05+414429.2,1
J125129.98+091219.7,1
J125130.12+035803.7,2
J125131.57+133311.8,1
J125132.21+574626.0,2
J125138.61+294020.2,1
J125142.31+372955.5,1
J125142.71+260748.3,1
J125144.77-015131.5,1
J125145.97-012511.8,2
J125146.61+371204.5,2
J125148.25+113843.4,2
J125148.86+094837.0,1
J125149.79+214346.3,3
J125150.93-033820.7,2
J125154.45+172756.5,1
J125157.06+300926.2,3
J125201.62+265126.7,2
J125209.90+235603.0,2
J125214.42-011522.1,2
J125222.60+031554.0,3
J125226.19+042539.2,2
J125230.69-012017.1,3
J125231.67+381043.5,1
J125234.65+293732.6,1
J125236.89+285150.8,2
J125237.07+284224.0,2
J125238.95+413052.6,4
J125243.75+213002.7,3
J125244.99+155227.9,2
J125248.45-012650.3,3
J125248.56+374207.8,2
J125251.88+291451.4,2
J125252.17-010326.1,1
J125253.34+083109.4,3
J125258.42+351244.9,2
J125302.74+121534.6,2
J125303.50+495246.9,1F
J125304.40-023457.3,1
J125304.83+445737.3,1
J125306.99+443450.0,1
J125307.76+285411.3,1
J125307.98+334604.1,1
J125310.05+551008.3,2
J125314.67+200823.9,1
J125315.21+231654.5,1
J125318.87+082704.3,2
J125319.21+475335.1,2
J125323.87+010158.6,2
J125326.14+505428.3,2
J125332.20+261342.6,1
J125334.29-021800.9,1
J125340.54+070311.2,1
J125341.72+034105.7,1
J125343.03+364405.0,2
J125345.68+144459.9,1
J125347.00+032630.4,1
J125348.77+221026.9,3
J125352.56+054742.4,1
J125355.03+514832.1,4
J125357.86+193314.1,2
J125405.71+285527.0,4
J125408.71-024040.2,1
J125409.98+552531.9,3
J125410.00+180540.7,3
J125412.14+363100.2,3
J125413.01+175748.6,4
J125420.62+360455.5,1
J125425.05+392229.0,1
J125425.25+454419.5,2
J125428.05+035433.9,2
J125429.26+061859.2,1
J125431.42+262040.6,1
J125433.25+185602.2,1
J125433.89+250301.8,1
J125435.25+100008.3,1
